-1.126902685146301231e+01,-1.136953295365858629e+01,-1.134881107197584704e+01,-1.138045323614147009e+01,-1.158839891826853830e+01,-1.143959553614597446e+01,-1.142691385402140902e+01,-1.154545872211055801e+01,-1.140128942980180327e+01,-1.163937499007555942e+01
-1.421239566672795362e+01,-1.426290358222858323e+01,-1.446447836543110022e+01,-1.451484590730429503e+01,-1.440104844634658399e+01,-1.416530994403246169e+01,-1.425176918046977548e+01,-1.436340706730409522e+01,-1.452223880333013106e+01,-1.441615172483840013e+01
-1.038596844041791378e+01,-1.014249222418511387e+01,-1.019457335124283226e+01,-1.016647061326099433e+01,-1.018586380747432507e+01,-1.029826714882773686e+01,-1.009447034842481017e+01,-1.017816384773984062e+01,-1.043769078222088531e+01,-1.040353640870959850e+01
-6.740016095629436599e+00,-6.563131146854290776e+00,-6.724042854605121633e+00,-6.601409005068266111e+00,-6.578867772239481937e+00,-6.609315246517808440e+00,-6.672884765496719162e+00,-6.587734167701834842e+00,-6.498400917312289415e+00,-6.372025444898696378e+00
-4.986436083998159852e+00,-5.100077777292673531e+00,-5.126921193142523592e+00,-4.785122837406397878e+00,-5.031570999580315728e+00,-5.252054110121337160e+00,-5.080983001781779862e+00,-5.003604165587383967e+00,-5.071700006831170171e+00,-4.954580994564124374e+00
1.974572070157241344e+00,1.909220239300151389e+00,2.151980255531987574e+00,1.974222377349460045e+00,1.976231276894690136e+00,1.944035617842724939e+00,1.999479110370356194e+00,1.838096543554289308e+00,1.941863302830333815e+00,2.104917294601862832e+00
-4.275992252950514327e+00,-4.422679977145539176e+00,-4.306178564558307720e+00,-4.254947366837478206e+00,-4.389934283446202734e+00,-4.507518098923948280e+00,-4.440142542129919434e+00,-4.420754689417511152e+00,-4.580031640815808380e+00,-4.096881534415834025e+00
-8.009569281648408534e+00,-8.066782974065658252e+00,-7.969146378569575084e+00,-8.132531253712892649e+00,-8.138211582291427604e+00,-8.010753554624836070e+00,-7.978011037425019047e+00,-7.942727782731584973e+00,-8.083088617986305735e+00,-8.081800967570277550e+00
-1.395256882094885498e+01,-1.372667653215617634e+01,-1.381160492696877817e+01,-1.376610115315812344e+01,-1.399502667199891803e+01,-1.354230128105221453e+01,-1.355578408284250536e+01,-1.376122429069130604e+01,-1.369562845452021804e+01,-1.378517537993407771e+01
-1.026383684772256721e+01,-1.005986575071068323e+01,-1.017315531106789450e+01,-1.017692435441114895e+01,-1.000818287310370991e+01,-1.014041805993364598e+01,-1.011647821168285333e+01,-1.000839361506593761e+01,-1.014553204543970111e+01,-1.027062424215122682e+01
