-1.140704000948112373e+01,-1.170821512689634503e+01,-1.167644806680718439e+01,-1.136863262464716762e+01,-1.166160483406568282e+01,-1.161123903786555722e+01,-1.140030635107852852e+01,-1.153647009542831015e+01,-1.168239029409249063e+01,-1.163889185646152846e+01
-1.447718026877868525e+01,-1.425349035368933492e+01,-1.449893648157368098e+01,-1.462122475490981977e+01,-1.419549492920452671e+01,-1.416750213230103661e+01,-1.456647047600725919e+01,-1.428292361545994638e+01,-1.425563708691099407e+01,-1.418570653998257214e+01
-1.022557096753346251e+01,-9.968610015895345455e+00,-1.032721484183746696e+01,-1.037312956566599453e+01,-1.040500319113933436e+01,-1.019046256694402963e+01,-1.032532697688393242e+01,-1.029729400795234540e+01,-1.005564636484590224e+01,-1.013511939550086893e+01
-6.656937520424845545e+00,-6.539655998420665028e+00,-6.396422492299880247e+00,-6.612753435772617649e+00,-6.678248587230275923e+00,-6.535688418581200310e+00,-6.736109023708843679e+00,-6.852150677287786706e+00,-6.690598706199374135e+00,-6.571070781735562250e+00
-4.809501733260738376e+00,-4.983174618296196456e+00,-5.238793716386791921e+00,-4.942849075217659482e+00,-4.979472021723359454e+00,-5.040848185634031253e+00,-4.832672221073582186e+00,-5.191900716272717986e+00,-4.729005026997868733e+00,-5.156741006436509345e+00
2.199160944341434831e+00,2.135437474400611713e+00,1.776983107466798328e+00,1.844569341219993275e+00,1.821479315137172428e+00,1.906323221906312870e+00,2.003743149753088648e+00,1.988260704993221939e+00,2.242657327199269801e+00,2.287132199852375702e+00
-4.385671430011248262e+00,-4.426209306272246735e+00,-4.354294930063600688e+00,-4.177989497284436027e+00,-4.270187827412712522e+00,-4.353933131861623451e+00,-4.200598497368038586e+00,-3.987661688481710431e+00,-4.262213964661925480e+00,-4.320237008872104489e+00
-8.048128836366020167e+00,-8.180636894652105084e+00,-8.078872333541534445e+00,-8.192251286640695795e+00,-8.136900735356110914e+00,-7.904116396326748450e+00,-7.963814659224008885e+00,-8.000801283500898364e+00,-8.121054406953989613e+00,-8.222504878204098588e+00
-1.360257426477163456e+01,-1.378777227474117417e+01,-1.375013798124973974e+01,-1.355288008826097190e+01,-1.366506335162488028e+01,-1.370767924417902073e+01,-1.378955817191564570e+01,-1.392481830385378139e+01,-1.383885381055664610e+01,-1.370823312115895121e+01
-1.027965108478812972e+01,-1.026453710343951897e+01,-1.003817230348738221e+01,-1.010991156698875137e+01,-1.025051157606102414e+01,-1.021284593669564167e+01,-1.032276210983491005e+01,-1.030305079358913289e+01,-1.021651418761590868e+01,-1.040041892156352077e+01
-9.105423587172049693e+00,-9.043156161677256222e+00,-9.070405204630326068e+00,-9.049682160230720029e+00,-9.003318123720392308e+00,-9.124503008751469579e+00,-8.868086810806728337e+00,-9.209974898183054037e+00,-9.183852372810308751e+00,-9.241045809874023576e+00
6.657450396419638539e-01,6.677155067368240049e-01,5.488268412161477761e-01,8.131885665683518116e-01,5.619521153438774563e-01,9.118507870300516238e-01,6.168726311526400163e-01,5.397957828689590176e-01,7.758510844659032291e-01,8.212688700984658308e-01
-6.447354079584250108e+00,-6.514828602257037637e+00,-6.684910077564488518e+00,-6.573087120760594537e+00,-6.847990366040786370e+00,-6.588279915108103069e+00,-6.859195073270945464e+00,-6.713399870082957577e+00,-6.480941479803169258e+00,-6.639636984818855225e+00
2.935497052592092593e-02,-3.584862391237777710e-03,3.500181716340713955e-02,-3.534114950859793686e-02,2.865989999719647519e-01,-1.494894097155233248e-01,1.678406325972482127e-01,-2.237626771370934131e-01,-1.359384452616921035e-01,4.213430848306979476e-02
9.528173673744199101e-01,1.303759669455975434e+00,1.314351337998253655e+00,1.115926456509939824e+00,1.187854752173127748e+00,1.169769885231095374e+00,1.322291497036999885e+00,1.358890338532387387e+00,1.120655206369836066e+00,1.220875578085071300e+00
2.030255315921096315e+00,2.339706024394880401e+00,2.181107910699099595e+00,1.893864260207479999e+00,2.068996689570092862e+00,1.873727540576496597e+00,2.433478734613474526e+00,1.841698061681430687e+00,2.125898793164513467e+00,1.758052865157099909e+00
3.794806146267799551e+00,3.658373261383152109e+00,3.936713944919363328e+00,3.729004585413570716e+00,3.944090905236298905e+00,3.871285699454948492e+00,4.011277460140060036e+00,3.777303123110247629e+00,3.935234740330028735e+00,3.578769863063422374e+00
2.009136184811377568e+00,1.994451674628426208e+00,1.931012722265650128e+00,2.032740865424068843e+00,2.059528373523369815e+00,1.895121136911385396e+00,2.118394495754819307e+00,1.958516344415042632e+00,1.878429552150701731e+00,2.045690130430780851e+00
-4.204721377372576674e-01,-2.717847446942348588e-01,-3.144620633249964881e-01,-2.253209565522316660e-01,-2.525005555736011820e-01,-2.076150507789592814e-01,-2.295990214944478858e-01,-3.705166861626416619e-01,-2.558244783188359239e-01,-7.590780127806715516e-01
-2.838830377125334259e+00,-2.554867543457562729e+00,-2.621897853536618417e+00,-2.887904063468996974e+00,-2.741384385227518372e+00,-2.838565615049640556e+00,-2.669840249816637368e+00,-2.575834825169831976e+00,-2.460753990568610217e+00,-2.937808975452410376e+00
-3.317530506906883669e+00,-3.017145862766154707e+00,-3.458061620611187603e+00,-3.289203155088711750e+00,-3.410219714718169648e+00,-3.165411538339667263e+00,-3.471704228944890502e+00,-3.506527087984326663e+00,-3.532225884586766451e+00,-3.317978285076294220e+00
-1.204735913514534129e+00,-1.221072477421941471e+00,-9.967059938588049839e-01,-1.306409396876358375e+00,-1.011895976948436138e+00,-1.395891173356226922e+00,-1.320355478644834157e+00,-1.214572755848201346e+00,-1.113288331405741571e+00,-1.283902910882012138e+00
2.198190337318135956e+00,2.436763604748740875e+00,2.143786238140003242e+00,2.444899960382671544e+00,2.300406804520833681e+00,2.057588090495487521e+00,2.018117414519216890e+00,2.229024155498521953e+00,2.075347764746990453e+00,2.297142296086617907e+00
2.526823113702607593e+00,2.398457826826196904e+00,2.681326583912702510e+00,2.584069014896138050e+00,2.540874928178000314e+00,2.491602623387713766e+00,2.388197705596536657e+00,2.534286688332485937e+00,2.657575300319880540e+00,2.390271304959151077e+00
8.216357746542125584e-01,8.784256278633313375e-01,9.772056440039573744e-01,8.711063840277097903e-01,7.945462591830041443e-01,9.334795819951773321e-01,1.117430928708867954e+00,8.135311096326729441e-01,8.712805134057145517e-01,7.610909278259244681e-01
-1.813119643812500237e-01,-1.760757202871280347e-01,-4.149146839311692592e-01,-2.633937969821625313e-01,-3.059619802616015960e-01,-4.950247124722675363e-01,-2.857262369087761877e-01,-4.640627384780768860e-01,-2.665726317339394136e-01,-1.376432923702435307e-01
