-1.139814722511695777e+01,-1.145578013685367402e+01,-1.169349730345816241e+01,-1.149983790153752139e+01,-1.163235975213133244e+01,-1.132211857480340278e+01,-1.141683353996993411e+01,-1.194332235061607683e+01,-1.134765758762159216e+01,-1.158954318540835793e+01
-1.417309194296523245e+01,-1.440003763957490435e+01,-1.433328239413723004e+01,-1.445889015666714350e+01,-1.440378971396489050e+01,-1.417520563504766251e+01,-1.418647662930388975e+01,-1.438745522603027638e+01,-1.434877298794594758e+01,-1.442620151876530876e+01
-1.010464804872802524e+01,-1.007748815688477961e+01,-1.007609782160287715e+01,-1.035904701868985178e+01,-1.006056354016884846e+01,-1.004513151750677125e+01,-1.031046905699381355e+01,-1.028377890628925329e+01,-1.026706791511424122e+01,-1.032322893190996638e+01
-6.529100295325379832e+00,-6.569748768683632889e+00,-6.524503836466025497e+00,-6.407615952893219280e+00,-6.491245613967840278e+00,-6.685507617804298697e+00,-6.601165641640115211e+00,-6.542400558765696594e+00,-6.580998365887103851e+00,-6.591852157096709242e+00
-5.038811835910092185e+00,-4.934858588727410122e+00,-4.948451830648337157e+00,-5.075981669958990139e+00,-4.935288024591351075e+00,-5.173804115397364178e+00,-5.036243424063716390e+00,-5.188720921563243493e+00,-5.061375752884654133e+00,-5.019128357292840015e+00
1.949040739640496511e+00,1.928021124996993851e+00,2.024233305188540388e+00,2.057613092369834806e+00,2.138211547154492465e+00,1.977535060686028245e+00,1.985514132407752985e+00,1.686575202512479610e+00,1.753415500167303742e+00,2.110402352607231524e+00
-4.388273265534259338e+00,-4.287217213597350529e+00,-4.317502022455516730e+00,-4.284223323632381231e+00,-4.189170254512914582e+00,-4.394180293305603335e+00,-4.524867872687374337e+00,-4.436354135438380197e+00,-4.087868401617027025e+00,-4.253010712031816354e+00
-7.935148045626450042e+00,-8.074139628281043812e+00,-7.861230370086357055e+00,-7.858638746784084361e+00,-8.171734235189601847e+00,-8.077290680154119329e+00,-7.689391715697547092e+00,-8.078151562268997665e+00,-8.274936336191913711e+00,-8.270545230544888327e+00
-1.391828707668979881e+01,-1.380428337163931118e+01,-1.383169211635883933e+01,-1.382752103003967648e+01,-1.384123018834567453e+01,-1.351104812124717114e+01,-1.376214898427081756e+01,-1.374427250278970192e+01,-1.369955501151115129e+01,-1.358617530146298336e+01
-1.027653962034316137e+01,-1.026016495709277265e+01,-1.025735499618050461e+01,-1.053078780221737176e+01,-1.026307074479747428e+01,-1.026012600763959881e+01,-1.015865064449049981e+01,-1.011912848326583791e+01,-1.028562504186878357e+01,-1.014756450832235046e+01
