-1.158869195264851548e+01,-1.155193606561423714e+01,-1.147072538320657387e+01,-1.166787427785839526e+01,-1.146233192703963333e+01,-1.146624102677025547e+01,-1.150933025671520760e+01,-1.163785474711973045e+01,-1.164624982906174111e+01,-1.160584181322881570e+01
-1.440242865988504661e+01,-1.420959664010634071e+01,-1.446634784377221727e+01,-1.426246476151682607e+01,-1.426711550845084098e+01,-1.442306977636707366e+01,-1.432949069106154560e+01,-1.439660619106307493e+01,-1.419301821368125616e+01,-1.430894011032111202e+01
-1.030485506923824168e+01,-1.025857117241683625e+01,-1.020020761539178444e+01,-1.033450472815278687e+01,-1.010543816667113148e+01,-1.018432144395990058e+01,-1.038051840977493256e+01,-1.024583092168069953e+01,-1.010968803045352615e+01,-1.018211828434577981e+01
-6.473459369220201154e+00,-6.520590862395926557e+00,-6.562845617695166389e+00,-6.779124632322417909e+00,-6.680974105495802284e+00,-6.654781676935598078e+00,-6.472910940534603697e+00,-6.620810264599505501e+00,-6.608623571726312207e+00,-6.382137337417272072e+00
-4.771361816546509260e+00,-5.049135933686833333e+00,-4.900313043832099424e+00,-4.881522711810564630e+00,-4.846612600305122420e+00,-5.003874576890800618e+00,-4.989565137194565736e+00,-4.977737847714017505e+00,-5.097239882783302534e+00,-4.878297106135547345e+00
2.016700089201116430e+00,2.003077667551266483e+00,1.978029221476946153e+00,1.775495324596136903e+00,2.063025339041570039e+00,2.083312449001473166e+00,2.091670865587433426e+00,2.051671248950349469e+00,2.115071754223634581e+00,1.731539545566753713e+00
-4.434970063841778831e+00,-4.253490775691240344e+00,-4.374619389097026634e+00,-4.503855392095402088e+00,-4.363647236829581111e+00,-4.124799881894011477e+00,-4.580036923608286514e+00,-4.330591134283862331e+00,-4.237884823941195478e+00,-4.229919769137609364e+00
-7.967255539808417275e+00,-8.143177894719881849e+00,-7.994863046721620847e+00,-8.035472259302045117e+00,-7.998706146524477312e+00,-7.924708729956118525e+00,-7.942086170663968936e+00,-7.905495075715801789e+00,-7.895761942365205677e+00,-7.881888314088458358e+00
-1.349981119736617430e+01,-1.390199896061225715e+01,-1.388765868062130160e+01,-1.360414556158836774e+01,-1.366627718398637903e+01,-1.379371480434753039e+01,-1.379531321104487418e+01,-1.353311942715554927e+01,-1.357938916134838614e+01,-1.368741137185937085e+01
-1.013281392528641867e+01,-1.044817820191378921e+01,-1.023265075936409296e+01,-1.006538442174681514e+01,-1.003734860809869822e+01,-1.015574320052587254e+01,-1.033437940777075603e+01,-9.933080086152052957e+00,-1.025724747491270605e+01,-1.018517841061790286e+01
